File: ,C:\Users\Jingguo Liang\Documents\FLIR\IR_0198.jpg

Frame 1,74.5,74.728,74.49,74.669,74.758,74.53,74.639,74.698,74.857,74.679,74.748,74.837,74.758,74.966,74.768,74.55,74.54,74.371,74.619,74.827,74.847,74.966,74.936,74.758,74.857,74.708,74.778,74.579,74.48,74.579,74.857,74.986,75.026,75.045,74.659,74.877,74.907,74.689,74.808,74.728,74.768,74.877,74.679,74.599,74.659,74.52,74.708,74.927,74.738,74.569,74.738,74.758,75.065,75.065,74.936,74.649,74.619,74.887,74.778,74.907,75.095,74.897,74.738,74.867,74.659,74.927,74.768,74.748,74.609,74.956,74.867,74.589,75.026,74.718,74.887,74.996,75.036,74.818,74.867,75.253,75.481,76.722,77.124,78.764,81.035,82.719,84.936,85.679,86.158,86.289,86.831,87.624,88.413,88.885,89.301,89.743,91.613,92.588,94.496,94.73,95.089,94.838,94.91,94.838,94.928,94.793,94.856,94.982,94.901,95.089,94.946,95.089,95.412,95.278,95.601,95.547,95.932,95.574,95.672,96.325,96.468,96.494,95.985,95.206,94.613,94.766,94.388,92.451,90.561,89.973,88.903,89.024,87.968,86.588,86.289,85.83,86.429,86.794,87.009,87.642,87.456,86.467,84.039,83.242,83.014,83.242,84.917,86.869,87.027,86.336,85.736,84.87,84.502,84.228,84.086,84.313,83.897,83.318,82.031,79.859,78.287,77.163,76.319,75.441,75.55,75.362,75.451,75.105,75.105,75.471,75.135,75.105,75.184,75.461,75.431,75.243,75.045,75.115,75.243,75.293,75.313,75.382,75.52,75.075,75.164,75.125,75.125,75.125,75.154,75.263,74.936,75.045,75.352,74.936,75.392,75.204,75.214,75.026,75.273,75.174,75.243,75.085,74.946,75.303,75.303,75.095,75.253,75.214,75.144,75.362,75.125,75.382,75.392,75.164,75.481,75.144,75.303,75.135,75.501,75.313,75.323,75.045,75.52,75.332,75.332,75.204,75.174,75.481,75.075,75.204,75.234,75.263,75.055,75.263,75.372,75.204,75.135,75.323,74.887,75.194
,74.52,74.43,74.47,74.649,74.251,74.56,74.946,74.728,74.936,74.52,74.44,74.728,74.798,74.748,74.689,74.55,74.708,74.718,74.946,74.698,74.976,74.907,74.738,74.808,74.768,74.847,74.827,74.748,74.55,74.51,74.639,74.738,74.45,74.847,74.738,74.907,74.857,74.669,74.818,74.778,74.798,74.758,74.639,74.689,75.036,74.758,74.53,74.907,74.788,75.036,75.154,74.936,74.738,75.095,74.55,74.798,74.629,74.768,74.897,74.808,74.907,74.689,75.036,74.857,74.996,74.907,74.768,75.006,74.837,74.728,74.798,75.115,74.976,74.986,74.877,74.738,75.016,75.283,75.105,75.372,76.388,77.389,78.355,80.746,83.337,84.682,86.392,86.429,86.738,87.679,88.181,88.264,89.54,91.476,92.642,92.942,93.485,94,95.78,95.681,95.116,95.269,94.838,94.982,94.991,95.027,94.901,94.973,94.946,95.152,94.829,95.062,95.278,95.565,95.511,95.493,95.842,95.959,96.057,96.566,96.682,96.913,96.922,96.601,96.227,95.869,95.341,95.027,93.377,90.717,89.844,89.89,89.208,89.199,89.762,90.267,91.001,91.622,89.844,91.284,91.641,89.476,86.719,83.802,83.214,83.423,85.407,87.707,88.051,87.475,86.13,85.586,85.078,84.587,84.464,84.927,84.578,83.802,83.29,80.89,79.201,77.662,76.289,76.112,75.698,75.263,75.154,75.451,75.194,75.184,74.966,75.234,75.184,75.224,74.996,74.996,75.402,75.352,75.006,75.332,74.917,75.214,74.897,75.115,75.253,75.303,74.827,75.273,75.412,75.214,75.006,74.996,75.303,74.818,75.194,75.214,74.966,75.303,75.135,75.253,75.085,75.431,75.51,74.867,75.045,75.075,74.986,75.045,75.016,75.105,75.441,75.154,75.055,75.323,75.006,75.085,75.036,75.323,75.323,75.154,75.263,75.323,75.164,75.352,75.224,75.273,75.293,75.194,75.243,74.808,75.036,75.144,75.154,74.728,74.917,75.273,74.917,75.243,75.125,74.877
,74.649,74.579,74.52,74.49,74.599,75.006,74.748,74.589,74.689,74.778,74.659,74.877,74.827,74.659,74.758,74.55,74.629,74.659,74.589,74.808,74.788,75.154,75.095,74.837,74.808,74.827,74.966,74.877,74.718,74.887,75.075,75.016,74.936,75.045,75.045,75.016,74.996,74.996,74.907,75.055,74.877,74.808,74.897,74.818,75.006,74.55,74.569,74.569,74.569,74.659,74.778,75.105,75.026,74.837,74.589,74.887,74.966,74.897,74.946,74.639,74.768,74.877,74.768,74.867,74.659,74.768,74.847,74.788,74.768,74.609,75.214,74.867,75.095,74.986,75.045,75.184,75.184,75.154,75.708,75.885,77.34,78.413,80.476,83.271,85.049,86.214,86.803,87.205,87.698,88.931,89.918,90.203,91.841,93.639,94.676,94.928,94.388,94.397,95.412,95.314,95.206,94.919,95.009,94.856,94.685,95.098,95.08,95,95.161,94.991,95.197,95.215,95.592,95.475,95.511,95.95,96.012,95.86,96.021,96.45,96.682,96.896,96.931,96.896,96.806,96.352,96.423,96.048,95.296,93.177,92.397,92.397,92.515,92.342,93.34,92.351,92.06,91.942,91.193,93.603,92.451,91.102,87.624,84.332,83.299,83.717,86.017,88.644,89.328,87.865,86.682,86.27,85.942,85.059,85.228,85.294,85.717,84.766,83.593,82.098,80.438,78.501,77.32,76.25,75.698,75.451,75.668,75.273,75.135,75.095,74.986,75.53,75.154,75.293,75.253,75.115,75.184,75.382,75.105,75.135,75.075,75.451,75.323,75.402,75.273,74.986,75.144,75.372,74.936,75.164,75.204,75.253,75.154,75.224,75.224,75.283,75.402,75.461,75.303,74.827,75.431,75.323,75.283,75.234,75.036,75.332,75.135,75.243,75.234,75.164,75.57,75.115,75.362,75.441,75.174,75.332,75.036,75.461,75.421,75.234,75.085,75.243,75.234,75.471,75.115,75.51,75.184,75.332,75.52,75.273,75.194,75.421,75.125,75.372,75.224,75.105,75.52,75.273,75.362,74.986
,74.867,74.718,74.599,74.718,74.708,74.887,74.798,74.708,75.055,74.946,74.877,74.966,74.798,74.917,74.936,74.867,74.569,75.026,74.659,74.927,74.689,74.788,74.857,74.837,74.768,74.827,74.54,75.075,74.887,74.857,74.708,74.5,75.006,74.639,74.649,75.065,75.016,74.748,75.085,74.758,74.966,75.154,74.659,74.936,74.708,74.946,74.669,74.718,74.976,75.105,75.303,75.075,74.738,74.917,75.006,74.927,74.877,75.105,74.976,74.887,74.808,74.718,75.095,75.174,75.065,75.036,74.827,74.946,74.917,74.966,75.016,74.986,74.748,74.748,75.263,75.055,75.273,75.816,76.122,76.879,78.18,79.965,82.528,84.842,86.252,87.111,87.995,88.672,88.552,90.579,91.476,91.595,93.44,94.667,95.43,95.985,95.341,94.91,95.529,95.215,94.991,95.089,94.982,94.883,95.036,94.991,95.107,95.188,95.098,95.044,95.421,95.663,95.314,95.583,95.61,95.583,96.102,95.833,96.128,96.253,96.539,96.539,96.842,96.993,96.913,96.7,96.477,96.423,96.155,95.359,95.457,95.314,94.307,94.145,93.594,92.724,92.297,94.586,94.496,94.145,93.973,91.932,87.94,83.916,84.143,84.851,86.139,89.301,90.589,88.626,87.372,87.335,86.635,86.467,86.008,86.467,86.214,85.548,84.445,82.604,81.601,79.811,78.258,76.692,76.388,75.668,75.649,75.54,75.441,75.372,75.402,75.372,75.431,75.125,75.263,75.204,75.085,75.313,74.917,75.421,75.006,75.372,75.105,75.273,75.263,75.323,75.461,74.837,75.431,74.927,75.115,75.253,75.095,75.016,75.273,75.115,75.402,74.907,75.253,75.362,75.105,75.273,75.461,75.243,75.135,74.996,75.135,75.323,75.135,75.303,75.412,75.481,75.421,75.045,75.313,75.283,74.887,75.392,75.283,75.085,75.224,75.382,75.362,75.332,75.144,74.976,75.283,74.877,75.283,75.461,75.224,74.986,75.204,75.214,75.026,75.352,75.135,75.273,75.174,75.154
,74.976,74.44,74.936,74.698,74.54,74.589,74.55,74.639,74.48,75.045,74.639,74.857,74.748,74.808,74.411,74.887,74.649,74.639,75.204,75.016,74.887,74.966,74.659,74.738,74.659,74.897,74.391,74.936,74.609,74.56,74.768,74.659,74.639,74.778,74.738,75.075,74.837,74.818,75.174,75.036,74.54,75.016,74.827,74.956,74.669,74.857,74.629,74.718,74.936,74.788,75.095,74.946,74.748,74.698,75.006,75.006,75.263,74.818,74.698,74.917,74.758,74.986,74.867,74.808,74.867,74.639,75.006,74.956,74.788,74.728,74.818,74.897,75.283,75.154,75.283,75.263,75.204,75.599,76.555,77.242,79.113,81.371,83.726,85.698,87.018,88.097,88.366,88.848,89.669,91.86,93.331,93.105,93.594,95.403,95.896,95.636,95.672,95.35,95.107,94.865,94.982,95.062,94.82,94.856,94.955,94.991,95.215,95.224,95.134,94.874,95.493,95.341,95.493,95.645,95.762,95.914,95.95,95.807,96.146,96.048,96.289,96.423,96.664,96.851,96.798,96.842,96.664,96.993,97.047,96.521,96.628,96.423,96.155,95.618,95.394,95.305,94.865,95.323,94.802,94.577,94.82,93.241,88.153,84.719,84.597,85.36,86.598,89.338,91.056,89.55,88.2,87.902,87.251,86.354,86.915,87.475,86.401,86.045,84.493,83.156,81.907,80.313,78.773,77.643,76.584,75.54,75.787,75.599,75.085,75.451,75.451,75.412,75.332,75.471,75.234,75.441,74.897,75.332,75.164,75.293,75.392,75.214,75.273,75.125,75.392,75.263,75.036,75.263,75.313,74.996,75.055,75.471,75.293,74.976,75.036,75.085,75.174,75.095,75.263,75.332,75.441,75.342,75.372,75.026,75.293,75.154,74.907,75.234,75.342,75.174,75.204,75.263,75.313,75.323,75.323,75.055,75.184,75.243,75.174,75.125,75.303,75.313,75.075,75.234,75.085,75.214,75.214,74.956,75.036,75.273,75.471,75.253,75.491,75.095,74.936,74.778,75.105,75.54,75.352,75.273
,74.689,74.47,74.827,74.808,74.689,74.827,75.026,75.036,74.768,74.986,74.818,74.867,74.778,74.698,74.917,74.798,74.619,74.847,74.877,74.867,74.798,74.857,75.115,75.026,75.016,74.847,74.837,74.758,74.609,74.609,74.946,74.689,75.135,75.016,75.036,74.917,75.006,74.966,74.897,74.649,74.798,74.996,74.857,74.718,74.798,74.669,74.718,74.996,75.085,74.887,75.026,74.808,74.917,74.847,74.986,74.847,74.976,74.877,74.976,75.095,74.917,74.936,74.966,74.798,74.946,74.788,75.075,74.818,75.045,75.036,74.887,75.144,75.263,75.184,75.174,75.154,75.51,76.191,77.026,78.423,80.486,83.299,84.823,86.551,88.014,88.718,90.056,91.257,91.796,93.594,94.784,95.053,94.244,95.161,95.538,95.726,95.627,95.52,95.538,95.134,95.098,95.269,95.027,95.044,95.134,95.134,95.188,95.125,95.089,95.242,95.08,95.654,95.636,95.583,95.565,95.717,95.968,96.236,96.236,96.227,96.253,96.334,96.798,97.02,96.851,97.127,96.993,96.913,97.047,96.833,96.993,96.869,96.673,96.119,96.209,95.753,95.332,95.206,95.089,95.43,95.116,92.579,88.635,86.943,85.848,86.495,87.521,91.138,91.732,89.688,88.644,88.728,87.884,87.279,88.515,89.162,87.186,86.242,84.785,83.793,83.061,82.232,79.685,78.228,76.82,76.712,75.718,75.55,75.313,75.352,75.293,75.204,75.313,75.174,75.293,74.976,75.283,75.352,75.085,75.362,75.313,75.283,75.154,75.352,75.412,74.917,75.332,75.105,75.115,75.115,75.283,75.55,74.956,75.105,75.323,75.332,75.362,75.194,75.303,75.243,75.293,75.481,75.52,75.144,75.362,75.441,75.441,75.164,75.273,75.441,75.313,75.224,75.431,75.125,75.164,75.57,75.293,75.55,75.214,75.243,75.253,75.323,75.095,75.055,75.263,75.313,75.402,75.362,75.006,75.323,75.342,75.461,75.075,75.243,75.412,75.174,75.224,75.293,75.51,75.461
,74.728,75.065,74.679,74.818,74.579,74.857,74.818,74.827,74.788,74.788,74.768,74.847,74.976,74.827,75.036,74.718,74.708,74.956,75.026,74.599,74.629,74.857,74.956,75.026,74.808,74.857,74.808,74.698,74.758,74.867,74.669,74.649,75.095,74.708,74.758,75.154,74.867,74.827,75.214,74.907,75.105,75.036,74.847,74.927,74.897,75.016,74.827,74.579,75.006,74.837,74.837,74.728,74.659,75.085,74.867,74.887,74.669,74.669,74.887,74.679,74.738,74.917,74.996,74.738,74.728,75.144,75.154,74.907,74.867,74.857,75.045,75.164,74.956,75.214,75.253,75.313,75.767,76.447,77.526,79.878,82.595,84.917,85.895,87.111,88.552,89.909,91.239,92.497,93.494,94.388,95.368,94.937,95.018,95.457,95.43,95.672,95.475,95.215,95.062,95.377,95.233,94.991,95.053,94.748,95.027,94.982,95.018,95.107,95.107,95.009,95.457,95.35,95.359,95.421,95.869,95.412,95.959,95.636,95.824,95.985,95.798,96.28,96.584,96.664,96.717,96.869,97.091,96.869,96.789,96.958,96.744,96.878,96.53,96.423,95.923,95.815,95.95,95.941,95.43,94.883,93.431,92.579,91.923,90.13,88.57,87.968,89.024,92.515,92.388,90.469,90.534,89.568,89.227,88.885,89.881,88.996,88.264,86.747,84.455,83.717,84.455,83.176,81.131,79.133,78.219,77.016,76.309,75.984,75.372,75.243,75.224,75.095,75.174,75.303,75.253,75.243,75.372,75.263,75.372,75.115,75.362,75.135,74.857,75.085,75.194,74.946,75.253,75.214,75.313,75.045,75.352,75.431,75.243,75.095,75.234,75.234,75.372,75.164,75.243,74.946,75.392,75.184,75.085,75.174,75.204,75.154,75.204,75.54,75.075,75.461,75.481,75.303,75.352,75.253,74.976,75.461,75.006,75.392,75.293,75.313,75.115,75.589,75.412,75.214,75.392,75.293,75.421,75.293,75.382,75.293,75.214,75.382,75.016,75.125,75.273,75.174,75.421,75.224,75.045,75.352
,74.669,74.698,74.748,74.698,74.857,74.619,74.609,74.718,74.818,74.946,74.867,74.986,74.827,74.837,74.49,74.659,74.847,74.956,74.669,74.56,74.659,75.036,74.946,74.639,75.234,74.609,74.897,74.827,75.055,74.698,74.877,74.669,74.738,74.669,74.768,74.708,74.907,75.036,74.956,74.798,74.907,75.036,75.095,74.649,74.897,74.728,74.946,74.798,74.907,74.847,74.936,75.055,74.986,75.243,74.887,74.738,75.095,74.877,74.986,74.748,75.135,75.055,74.946,74.818,74.917,74.837,75.095,74.927,74.976,74.887,74.768,75.125,74.976,75.144,75.421,75.362,76.201,77.007,78.608,80.89,83.423,85.238,86.841,88.125,89.273,91.202,92.188,92.887,94.244,94.937,94.928,95.107,95.107,95.439,95.233,95.287,95.368,95.071,95.251,95.206,95.359,95.332,94.982,95.116,94.928,95.197,94.901,95.152,95.251,95.332,95.43,95.35,95.278,95.681,95.502,95.592,95.753,95.771,95.493,95.583,95.798,96.146,96.655,96.691,96.806,96.815,96.673,96.904,96.815,96.896,96.86,96.584,96.334,96.093,95.985,95.717,95.592,95.654,95.815,95.143,94.505,94.523,93.702,92.851,92.06,91.759,92.197,92.851,91.495,91.805,92.005,91.568,89.973,90.194,90.937,89.587,87.596,86.598,84.304,83.897,84.917,84.294,82.814,80.428,78.9,77.868,77.046,76.525,75.224,75.451,75.372,75.332,75.332,75.362,75.243,75.214,75.332,75.234,75.045,75.451,75.263,75.451,75.253,74.936,75.135,74.966,74.936,75.273,75.303,75.075,74.976,75.56,74.927,75.234,75.174,75.194,75.095,74.986,75.224,75.125,75.342,75.214,75.125,75.115,74.936,75.174,74.946,75.372,75.055,75.253,75.332,75.283,75.362,75.392,75.382,75.293,75.194,75.352,75.075,75.323,75.095,75.194,75.065,75.273,75.402,74.936,75.293,74.966,75.115,74.996,75.56,75.125,75.293,75.006,75.125,75.332,75.036,75.253,75.293,74.907
,74.679,74.798,74.54,74.708,74.589,74.738,74.897,74.887,74.867,74.818,74.857,74.887,74.996,74.847,74.788,74.946,75.016,74.718,74.867,74.818,74.917,75.055,74.708,74.946,74.758,74.867,74.798,74.976,74.986,74.877,74.837,75.045,74.569,74.768,74.798,74.649,74.996,75.085,74.818,75.026,75.036,74.758,75.253,74.818,74.956,75.026,74.569,74.808,74.738,75.006,74.887,74.738,74.569,75.065,74.738,74.907,74.758,74.877,74.738,75.036,74.788,75.016,75.115,75.075,74.887,75.065,74.966,74.897,75.144,74.798,75.026,75.095,75.055,75.402,75.659,75.757,76.407,77.633,80.013,82.585,84.785,86.719,87.754,89.181,91.111,92.351,93.53,94.045,94.694,94.991,95.018,94.73,95.018,95.466,95.215,95.385,95.341,95.385,95.547,95.179,95.08,95.305,95,94.739,95.062,94.928,95.179,95.206,95.412,95.278,95.448,95.52,95.574,95.26,95.493,95.592,95.663,95.565,95.583,95.565,95.941,96.102,96.45,96.61,96.691,96.7,96.824,97.029,96.637,97.207,96.869,96.993,96.557,96.253,95.968,95.681,95.538,95.61,95.493,95.726,95.538,95.645,95.547,95.681,95.699,95.583,94.298,94.136,93.349,93.404,92.86,91.768,90.891,92.106,91.768,90.001,88.478,86.953,85.623,85.679,85.97,85.708,84.067,82.557,80.65,79.055,78.043,76.634,76.033,75.807,75.55,75.51,75.441,75.481,75.303,75.253,75.392,75.372,75.154,74.966,75.036,75.501,75.58,75.174,75.115,75.184,75.204,75.144,75.164,75.243,75.204,75.313,75.323,75.313,75.273,75.026,75.263,75.154,75.293,75.441,75.204,75.045,75.303,75.194,75.224,75.224,75.095,75.026,75.362,75.382,75.253,75.125,75.224,75.589,75.253,75.629,75.352,75.332,75.115,75.016,75.214,75.243,75.54,75.184,74.966,75.016,75.105,75.362,75.243,75.184,75.313,75.174,75.164,75.243,75.154,75.194,75.362,75.253,75.352,75.164
,74.649,74.738,74.907,74.609,74.639,74.837,74.629,74.936,74.996,74.788,74.837,75.016,75.006,74.768,74.946,74.986,74.887,74.956,74.847,75.006,74.996,74.956,75.016,74.847,74.698,74.569,75.065,74.649,74.669,74.599,74.966,75.026,74.659,74.887,74.857,75.036,75.045,74.629,74.837,74.788,74.689,74.917,74.679,74.599,75.016,74.808,74.698,74.827,74.927,74.986,74.808,74.619,74.966,74.907,74.887,74.917,74.986,74.798,74.867,74.758,74.956,74.867,74.738,74.748,74.808,74.907,74.748,74.758,74.897,75.016,75.115,74.976,75.085,75.214,75.55,76.024,76.525,78.783,81.505,84.351,86.036,87.865,88.431,90.047,91.613,93.322,94.424,94.532,94.631,94.991,94.775,94.712,94.847,95.305,95.663,95.242,95.17,95.296,95.071,95.08,95.215,95.17,95.036,95.071,95.027,95.332,95.071,95.233,95.61,95.134,95.35,95.583,95.439,95.502,95.475,95.224,95.565,95.663,95.412,95.538,95.681,96.003,96.441,96.441,96.468,96.896,96.7,96.61,96.842,96.949,96.896,96.53,96.396,96.209,95.663,95.645,95.61,95.869,95.654,95.592,95.914,95.61,95.807,95.833,96.155,96.423,95.968,95.484,95.484,94.793,93.991,93.168,92.842,92.36,91.741,91.166,89.854,88.728,87.521,87.363,86.981,86.205,84.748,83.906,82.318,80.438,78.53,77.281,76.211,75.728,75.342,75.184,75.52,75.402,75.263,75.332,75.303,75.332,75.293,75.065,75.085,75.204,75.293,75.599,75.026,75.214,75.095,74.946,75.263,74.927,74.936,75.174,75.144,74.966,75.224,75.115,75.026,75.016,74.986,74.976,74.986,74.877,75.234,75.332,75.144,75.263,75.125,75.283,75.263,75.55,75.234,75.323,75.55,75.352,75.649,75.451,75.125,75.006,75.224,75.303,74.897,75.065,75.144,75.243,75.006,75.154,75.313,75.085,75.164,74.798,75.095,75.075,75.184,75.253,75.055,75.55,75.342,75.234,74.956,75.263
